LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 2.531672565045477, 1.2721131566509505, 0.12560664922129872, 29.99098565962952, 50.08620689655172, 0.3374468381789026,
1, 7.739009950875425, 7.739009950875425, 0.6578158458244111, 29.99225570261898, 49.99237223493516, 9.998372660699756,
